,FIPS,yPLL,yPLLBlack,yPLLHisp,yPLLWhite,fairPoorHealthPerct,physUnhealthDaysAvgNum,mentalHealthDaysAvgNum,lowBirthWeightPerct,lowBirthWeightPerctBlack,lowBirthWeightPerctHisp,lowBirthWeightPerctWhite,smokersPerct,obesePerct,foodEnvIndex,physInactivePerct,exerciseAccessPerct,excessDrinkPerct,alcImpairedDriveDeathNum,drivingDeathsNum,alcImpairedDriveDeathPerct,chlamydiaCaseNum,chlamydiaCaseRate,teenBirthRate,teenBirthRateBlack,teenBirthRateHisp,teenBirthRateWhite,uninsuredNum,uninsuredPerct,primCarePhysNum,primCarePhysRate,dentistsNum,dentistsRate,mentalHealthProvidNum,mentalHealthProvidRate,preventableHospStaysNum,preventableHospStaysNumBlack,preventableHospStaysNumHisp,preventableHospStaysNumWhite,mammScreenedPerct,mammScreenedPerctBlack,mammScreenedPerctHisp,mammScreenedPerctWhite,fluVaccinatedPerct,fluVaccinatedPerctBlack,fluVaccinatedHisp,fluVaccinatedWhite,hSchoolGradCohortSize,hSchoolGradRate,someCollegeNum,someCollegePop,someCollegePerct,unemployedNum,laborForceNum,unemployedPerct,childrenInPovertyPerct,childrenInPovertyPerctBlack,childrenInPovertyPerctHisp,childrenInPovertyPerctWhite,incomeInequalityPerct80Th,incomeInequalityPerct20Th,incomeInequalityRatio,childSingleParentHouseholdsNum,HouseholdsNum,childSingleParentHouseholdsPerct,socialAssociationsNum,socialAssociationsRate,annAvgViolentCrimes,annAvgViolentCrimesRate,injuryDeathsNum,injuryDeathsRate,airPollutionAvgDailyPM25,SevereHousingProblemsPerct,SevereHousingProblemsCostBurden,SevereHousingProblemsOvercrowding,SevereHousingProblemsInadequateFacilities,driveAlonePerct,driveAlonePerctBlack,driveAlonePerctHisp,driveAlonePerctWhite,longCommuteWorkersDriveAloneNum,longCommuteWorkersDriveAlonePerct,lifeExpect,prematureAAMortalityNum,childMortalityRate,infantMortalityRate,freqPhysDistressPerct,freqMentalDistressPerct,diabeticPerct,HIVprevRate,foodInsecurePerct,foodLimitedAccessPerct,drugODRate,MVmortalityRate,insufficientSleepPerct,adultUninsuredPerct,childUinsuredPerct,disconYouthPerct,householdIncome,householdIncomeBlack,householdIncomeHisp,householdIncomeWHite,childrenFreeLunchPerct,residentialBlackWhiteSeg,nonwhiteWhiteSegIdx,homicideRate,firearmFatalitiesRate,homeownershipPerct,severeHousingCostBurdenPerct,pop,popUnder18,popOver65Perct,popBlackPerct,popNativePerct,popAsianPerct,popHawaiinIslanderPerct,popHispPerct,popNonHispWhitePerct,popNoEnglishPerct,popFemalePerct,popRuralPerct
someCollegePerct,-0.060677704,-0.278315915,-0.354390898,-0.459717702,-0.425568742,-0.549391004,-0.490747253,-0.269669936,-0.111506586,-0.150633774,-0.113835543,-0.100853706,-0.420241768,-0.147188881,-0.061108662,-0.070104108,0.228346455,0.296407538,0.244257858,0.212843102,0.16742658,0.35108847,0.112937612,-0.593396857,-0.377575426,-0.499560301,-0.51723911,0.241570762,-0.480210242,0.329128625,0.266572647,0.311678941,0.270213637,0.423113382,0.429998331,-0.200824564,-0.064453186,-0.182101026,-0.111790865,0.456060468,0.238188623,0.283514373,0.497189637,0.310769631,0.199701128,0.298775778,0.393322664,0.529378525,0.05494232,0.315963124,0.228235315,1,0.247750467,0.284790389,-0.267603396,-0.502479254,-0.3971835,-0.213647879,-0.369718853,0.453180454,0.374708958,-0.114754855,0.234827257,0.25527853,-0.147386709,0.3299453,-0.017555769,0.216399998,-0.017999142,0.383691016,-0.17315563,0.25349797,-0.076477742,0.184035975,-0.321745329,-0.12610023,0.030715069,-0.158345054,-0.061408834,-0.078940318,0.29662111,0.173677273,0.212599092,-0.221729285,-0.212604284,-0.284588829,-0.506400819,-0.34916802,0.030645854,-0.000257712,0.164935721,-0.042295602,-0.302088649,-0.372921036,-0.354058294,-0.529325354,-0.259629421,-0.735690397,0.480883223,0.420312828,0.32736622,0.31671074,-0.571322342,0.115817847,0.196089175,-0.441277141,-0.258195519,-0.021757621,0.139254332,0.266758057,-0.010037219,0.008763756,0.041679749,-0.152175589,0.243427545,0.154553863,-0.350104627,0.352809729,-0.421879491,0.429284973,-0.092983291
householdIncomeHisp,-0.030016212,-0.318160813,-0.262805869,-0.328633187,-0.287318951,-0.352113224,-0.509615332,-0.550873302,-0.091350974,-0.002505561,-0.071519785,0.056571866,-0.429282178,0.036640794,0.266883855,-0.177997396,0.145500026,0.520759659,0.207766001,0.224630405,0.017206704,0.243835287,-0.042487447,-0.208287144,-0.202600198,-0.193692792,-0.183606889,0.210195069,-0.382182542,0.184994571,0.017426196,0.180793076,0.086050434,0.225861876,0.114913509,-0.012386867,0.071578285,-0.09942123,0.008823557,0.208546474,-0.026701125,0.050374794,0.196255706,0.172776911,0.039915561,0.210636763,0.213693008,0.233355836,0.037652731,0.249112407,0.2255102,0.32736622,0.195027034,0.235447163,-0.240241762,-0.558608498,-0.292204667,-0.488666884,-0.326014917,0.683308516,0.637003704,-0.262637464,0.193263176,0.235900447,-0.272958856,0.214154421,-0.177239618,0.201297031,0.032256849,0.229458976,-0.176934722,0.163478466,-0.040564664,-0.029573383,0.015220131,-0.110897273,0.04631099,-0.040295359,-0.145955115,0.000667074,0.245320393,0.242994668,0.211780134,-0.283230155,-0.193866058,-0.243256743,-0.498368557,-0.58840883,-0.260873297,-0.015524696,-0.173043066,-0.196927399,-0.174491507,-0.182383765,-0.135143204,-0.380968629,-0.174887442,-0.37438521,0.627559283,0.418792543,1,0.561344394,-0.432556863,0.004700304,0.096211134,-0.154176792,-0.210813876,0.097823864,-0.062270405,0.221755511,0.213373861,-0.305504087,0.082127052,0.037331049,0.207959134,0.131157477,0.004162762,-0.023309795,-0.038002618,-0.030733777,-0.19633237
mentalHealthProvidNum,-0.048834488,-0.336654129,-0.431913399,-0.418629219,-0.464478286,-0.063987883,-0.073327852,-0.035388676,0.114180942,-0.183565169,-0.032050485,-0.044215267,-0.011295352,0.183514809,0.041801353,-0.033792656,0.358897852,0.243271528,0.773925885,0.795225225,0.250135486,0.861357966,0.329610441,-0.233055021,-0.368631414,-0.263953293,-0.407717474,0.913258712,-0.266915384,0.904943792,0.454199927,0.929592446,0.63923964,1,0.792506913,-0.062349978,0.002279583,-0.055728521,-0.208389352,0.48354521,0.403583411,0.34177115,0.470985978,0.56778856,0.295160224,0.5174089,0.609458566,0.898380728,-0.338836968,0.917239697,0.90847369,0.423113382,0.897560366,0.916036641,-0.009572611,-0.282889881,-0.341147069,-0.112550847,-0.37933181,0.276314008,0.232731087,-0.049405879,0.899700752,0.909248788,0.12243123,0.903525376,-0.437427394,0.864991716,0.279134085,0.897984736,-0.521786765,0.611270257,0.418862687,0.569003936,0.080923794,-0.162825898,0.038333284,-0.170364286,0.1194227,-0.077717997,0.921164304,0.124288772,0.207594386,-0.245706903,-0.336858398,-0.256775142,-0.075115179,-0.067254104,-0.215036244,0.299472254,0.102081844,-0.008702008,-0.361510351,-0.713814786,0.267144731,-0.181405766,-0.520394182,-0.673812469,0.32364983,0.383192355,0.225861876,0.345176229,-0.096681143,0.254669756,0.379984547,-0.355486938,-0.492794761,-0.375696498,0.518992781,0.920142786,0.234166837,-0.477684847,0.314701436,-0.208686294,0.599678601,0.53708088,0.037707192,-0.190357558,0.129978599,0.303994507,-0.634239448
SevereHousingProblemsOvercrowding,0.059770154,-0.246118048,-0.025238325,0.214301827,-0.056182266,0.45859423,0.339195988,0.151727729,0.018918245,0.08461271,0.052151309,-0.027264653,0.099200733,0.085513867,0.319230099,-0.162890726,0.03804971,-0.153164497,0.098113942,0.156939669,-0.058970333,0.128186859,0.098658828,0.33346372,0.103888338,0.198612226,-0.046659781,0.209960172,0.259001314,0.108757071,0.007034134,0.154673385,0.03193036,0.080923794,-0.043828507,0.102470896,0.017510622,0.286880628,-0.057773958,-0.138140536,-0.138133774,-0.061037685,-0.165802808,-0.0666578,-0.036481909,-0.035390613,-0.099691969,0.030966518,-0.278624981,0.151392686,0.186499932,-0.321745329,0.190589235,0.168513095,0.146188627,0.176616535,-0.024678532,0.153918418,0.052677564,-0.050655242,-0.057243036,0.058566988,0.221609593,0.214385372,0.107234041,0.069439644,-0.294554723,0.17887947,0.142168861,0.052379885,-0.295412755,0.029717129,0.537581077,0.026201257,1,0.089918859,-0.082331885,-0.011415846,0.123687076,0.002868321,0.157767596,-0.091394511,0.197701289,-0.23217777,-0.197395247,-0.194248789,0.360688565,0.204270468,-0.293071745,-0.065586,-0.408013276,-0.035935552,-0.067616826,-0.12920352,0.343828138,0.356812878,-0.044428513,0.215193502,-0.084899688,0.173823092,0.015220131,0.227298102,0.367880999,0.021157148,-0.164159714,0.119396103,-0.244629178,-0.239674508,0.029936632,0.167417272,0.426410104,-0.397154437,-0.123198158,0.007881907,0.093492174,0.141399005,0.58140681,-0.591410732,0.567218954,-0.111672153,-0.242163229
mammScreenedPerctWhite,-0.163319686,-0.193696664,-0.20953002,-0.414738758,-0.311391773,-0.401317713,-0.315595889,-0.142100225,-0.182903182,-0.087058491,-0.225564948,-0.243121372,-0.208030589,0.000420894,-0.083383225,0.052041253,0.178161958,0.146340118,0.367941696,0.353340497,0.149311194,0.441790811,0.197080099,-0.490425826,-0.209937128,-0.41631877,-0.457451623,0.429113281,-0.300244877,0.48915944,0.324128761,0.467518727,0.337091142,0.470985978,0.420447356,-0.249427401,0.032457668,-0.231105073,-0.183754277,0.929231336,0.412619091,0.486429224,1,0.552447849,0.304679614,0.40888191,0.561044535,0.41822857,-0.025085221,0.448931933,0.410644954,0.497189637,0.411623718,0.457013873,-0.24566971,-0.404121478,-0.093916767,-0.122908524,-0.234168161,0.355211157,0.350579284,-0.181696672,0.400398099,0.418590763,-0.0767233,0.51423292,-0.055750269,0.374767112,0.084892061,0.461590728,-0.164293342,0.456832932,0.132794692,0.333356506,-0.165802808,-0.081269773,0.07434369,-0.173946488,0.033488932,-0.074505344,0.465948427,0.15793227,0.195538309,-0.220721185,-0.045483705,0.039238935,-0.338143368,-0.199427294,0.115383246,0.160685148,0.267994414,-0.126013451,-0.109653625,-0.359751609,-0.150155963,-0.343729511,-0.186143002,-0.421210136,0.420662188,0.220300997,0.196255706,0.250273314,-0.337273904,0.056989566,0.330193469,-0.276384742,-0.142331192,-0.112226889,0.290304155,0.450731345,-0.137192794,0.053435354,0.241526272,-0.215877537,0.297007761,0.297145972,-0.361143125,0.288136863,-0.291349277,0.33021153,-0.077322373
mammScreenedPerctHisp,0.058223881,-0.118340459,-0.125578257,-0.238711186,-0.127000117,-0.164366649,-0.065233384,0.022312355,0.006481701,-0.061431194,-0.047338457,-0.090404548,-0.031784922,0.124142252,-0.129844869,0.025593562,0.183175568,0.048742101,0.342394937,0.317280565,0.15507402,0.328617485,0.083308571,-0.254283555,-0.209209366,-0.219974894,-0.220677439,0.354453787,-0.210748998,0.35199759,0.159629028,0.35101025,0.205590163,0.34177115,0.269840367,-0.110285346,-0.050090653,-0.116587567,-0.139961664,0.633374692,0.236657875,1,0.486429224,0.395766689,0.182089855,0.356502296,0.3778043,0.381428791,-0.145776179,0.356337561,0.341493244,0.283514373,0.36442453,0.363755804,-0.064116022,-0.207813171,-0.202552231,0.075323715,-0.023785383,0.130679316,0.111629991,-0.043830448,0.345862454,0.347090798,0.018778649,0.351433904,-0.235232904,0.348370841,0.151781093,0.371503792,-0.164662479,0.321248443,0.144511437,0.266958602,-0.061037685,0.005305225,-0.010045725,-0.165251851,-0.049808062,-0.068988994,0.364286967,0.199447382,0.158929224,-0.15071541,-0.212362713,-0.128817981,-0.08758917,-0.021079835,0.071064054,0.229312461,0.18764472,0.014752726,0.063339582,-0.183159431,-0.009204743,-0.220849999,-0.240218916,-0.173435713,0.202996562,0.205073993,0.050374794,0.077519056,-0.206493485,0.016639352,0.286509446,-0.220455484,-0.213533913,-0.066354036,0.294193138,0.369599822,-0.087588512,-0.040202642,0.141776599,-0.302852361,0.196533237,0.273961938,-0.230377843,0.155171118,-0.187054747,0.218656805,-0.085083227
chlamydiaCaseNum,-0.021322453,-0.310962049,-0.416579947,-0.390881004,-0.413707833,-0.105945219,-0.091194782,-0.05140393,0.108275084,-0.176189399,-0.175233869,-0.028919814,0.05138844,0.288384325,-0.117462534,0.017028888,0.237832739,0.290047615,0.780336484,0.825004462,0.130785044,1,0.549409191,-0.202915669,-0.423179694,-0.224524321,-0.313333566,0.931311097,-0.349735393,0.863963945,0.267046938,0.892215739,0.509201722,0.861357966,0.53368003,0.038650929,0.073548018,0.112191092,-0.105307027,0.448710648,0.435703324,0.328617485,0.441790811,0.583480322,0.326038705,0.56980498,0.598051738,0.909539126,-0.390445759,0.934501872,0.936874287,0.35108847,0.934160923,0.9354358,0.050191757,-0.288997396,-0.362519789,-0.172438618,-0.237568035,0.323629204,0.241097253,-0.005307879,0.937451862,0.935443295,0.10129739,0.88674722,-0.55752313,0.928881975,0.526902576,0.912841506,-0.475467303,0.672590466,0.454179636,0.552817341,0.128186859,0.021322093,0.126970874,-0.148126443,0.203314521,0.021108389,0.933540576,0.188365234,0.157698143,-0.190335881,-0.392334981,-0.310387779,-0.093134959,-0.078841211,-0.178592704,0.390548627,0.194017959,0.073950302,-0.413494573,-0.679304925,0.32366418,-0.27900365,-0.578625234,-0.673400807,0.346397171,0.408864293,0.243835287,0.350144629,-0.111442469,0.219370313,0.354947578,-0.310015813,-0.531812572,-0.41068631,0.476007744,0.936544762,0.219447782,-0.49973006,0.437365108,-0.314774745,0.559840549,0.455952918,-0.060574173,-0.119828247,-0.016646643,0.266009515,-0.53289996
dentistsNum,-0.034485736,-0.322058397,-0.447681797,-0.452291484,-0.436897034,-0.109911093,-0.070613131,-0.025753726,0.031597951,-0.188727574,-0.171250228,-0.052205075,0.059943432,0.298102556,0.004867519,0.045818079,0.343971662,0.294173129,0.833960853,0.860662118,0.198179819,0.892215739,0.263383262,-0.214361483,-0.430315299,-0.274850497,-0.390302376,0.945969429,-0.341076011,0.94653526,0.473727753,1,0.805618529,0.929592446,0.615901139,-0.036470815,-0.023871904,-0.05812784,-0.141749724,0.450269115,0.330749999,0.35101025,0.467518727,0.607484527,0.304428728,0.549522376,0.623893025,0.919404785,-0.400618006,0.953833587,0.945458995,0.311678941,0.93746024,0.954110287,0.067117367,-0.283706687,-0.350431008,-0.047529528,-0.200365771,0.3095854,0.226308919,-0.031024363,0.936867522,0.945223937,0.107826695,0.949088561,-0.494857827,0.915225592,0.433559616,0.931007688,-0.490286416,0.706212779,0.478674269,0.56593518,0.154673385,0.010233431,0.156768699,-0.134069639,0.220008834,0.057629031,0.957227515,0.152330552,0.157691171,-0.20850513,-0.385135545,-0.296251799,-0.080596737,-0.051945402,-0.198646036,0.230087686,0.216214834,-0.071700069,-0.340480613,-0.677624517,0.292021253,-0.255848583,-0.583659844,-0.699226199,0.355719475,0.497955316,0.180793076,0.341183411,-0.081781793,0.3540334,0.379686281,-0.409419246,-0.520592662,-0.368123996,0.498396,0.95401275,0.179756723,-0.474227188,0.395003592,-0.273088027,0.580968654,0.515949413,-0.075678724,-0.103239538,0.030387925,0.277649935,-0.644584603
laborForceNum,0.004671684,-0.32752975,-0.457101437,-0.501321259,-0.472021944,-0.12226675,-0.093502152,-0.049193833,0.044059485,-0.222823472,-0.199264565,-0.061157826,0.064238128,0.343957942,0.041381314,0.071125061,0.304836756,0.304879473,0.869610346,0.892980643,0.20939841,0.9354358,0.273234176,-0.229486481,-0.515862576,-0.33458454,-0.393752139,0.989421059,-0.338310263,0.932779656,0.374902899,0.954110287,0.639702734,0.916036641,0.531320861,0.042496357,0.033466562,-0.028245455,-0.090192247,0.449370441,0.365272187,0.363755804,0.457013873,0.592718568,0.335378739,0.551966907,0.596633307,0.976072165,-0.393490836,0.99084116,0.9879658,0.284790389,0.981283889,1,0.088040686,-0.288677234,-0.41790133,-0.082551913,-0.201849662,0.334133977,0.232313476,0.00816254,0.975066374,0.991190291,0.096716933,0.956409376,-0.535629457,0.948051285,0.442976967,0.977825927,-0.498805467,0.749074726,0.480246213,0.581650592,0.168513095,0.01191692,0.169466174,-0.127238631,0.187766795,0.003607882,0.995909391,0.235627037,0.156838706,-0.223827102,-0.40473847,-0.35171158,-0.101698744,-0.080379403,-0.198597573,0.259917668,0.208493498,-0.10363008,-0.367245024,-0.681606135,0.303359958,-0.252669678,-0.584454082,-0.701831502,0.376628398,0.522015401,0.235447163,0.37117156,-0.096404099,0.308170824,0.390602169,-0.430653602,-0.5533409,-0.284475502,0.508555008,0.995560086,0.212082156,-0.504566417,0.418329819,-0.304762728,0.554813332,0.493014823,-0.077130204,-0.105529386,0.022478217,0.283219666,-0.613920161
popHawaiinIslanderPerct,-0.060828253,-0.198313743,-0.226826429,-0.189442815,-0.258026342,0.010205153,-0.023283563,-0.05681588,0.043378407,-0.153139335,-0.038440406,-0.022395215,0.038490351,0.140832408,0.11092606,-0.049785007,0.216868864,0.214525855,0.406025927,0.458557547,0.024026482,0.455952918,0.210422646,-0.064879954,-0.243610551,-0.061361447,-0.151495016,0.509926903,-0.098932059,0.50861537,0.252021944,0.515949413,0.405167606,0.53708088,0.404639509,-0.0655597,0.065378545,-0.055967366,-0.032025136,0.267743825,0.114993728,0.273961938,0.297145972,0.233315304,0.078179865,0.180204584,0.240914262,0.465706482,-0.246489255,0.501118528,0.504006809,0.154553863,0.474755317,0.493014823,-0.050907787,-0.220838507,-0.251251434,-0.132300813,-0.129119346,0.173346909,0.215883866,-0.128545433,0.504437691,0.504257695,0.042761032,0.495860627,-0.257117821,0.489491301,0.269054815,0.440091608,-0.2506251,0.315217083,0.28989338,0.274975674,0.141399005,-0.05455191,-0.107289124,-0.216080638,-0.014369583,-0.12365844,0.504495027,0.036227604,0.155585489,-0.182600019,-0.290752718,-0.04027618,-0.017361914,-0.060228101,-0.192833714,0.148581471,0.020810913,-0.091643988,-0.2459357,-0.350225024,0.205951884,-0.04677084,-0.263770949,-0.408807135,0.239465515,0.33433846,0.131157477,0.184674375,-0.036082621,-0.001290975,0.16109017,-0.080585585,-0.242414978,-0.278945495,0.277875579,0.49901891,0.16460623,-0.376773977,0.223142001,0.001185283,0.391543579,1,0.110992628,-0.189283187,0.114305274,0.07700325,-0.398361765
uninsuredNum,0.025583517,-0.322072115,-0.451763827,-0.486329799,-0.441260636,-0.061359505,-0.034248417,0.00442893,0.046599568,-0.198067955,-0.218481298,-0.051378396,0.115245556,0.352812511,0.039208932,0.071572042,0.304141238,0.26468534,0.853951788,0.874979867,0.210206289,0.931311097,0.272106067,-0.169040368,-0.493226159,-0.284174986,-0.35731384,1,-0.244060204,0.9253722,0.365852389,0.945969429,0.626738368,0.913258712,0.529037902,0.066480476,0.032346184,-0.015568393,-0.072000489,0.423270606,0.387735615,0.354453787,0.429113281,0.566371229,0.329488532,0.527254784,0.576207452,0.980235586,-0.40943728,0.983399365,0.98625588,0.241570762,0.981138884,0.989421059,0.131267842,-0.248898551,-0.409009342,-0.062049524,-0.170794362,0.289549742,0.206124824,0.006092708,0.982668892,0.995156955,0.12207642,0.949097547,-0.540241772,0.947131606,0.445485586,0.969984285,-0.508988811,0.725568855,0.502895135,0.584239398,0.209960172,0.008618936,0.137457579,-0.121894046,0.19384678,0.011554032,0.989788302,0.20633236,0.149977802,-0.216364843,-0.424171588,-0.369491268,-0.041293111,-0.022755753,-0.210236432,0.251972789,0.196216628,-0.094197393,-0.376740541,-0.676181777,0.345775115,-0.152093993,-0.540356596,-0.668705208,0.33054371,0.507055516,0.210195069,0.337843232,-0.034178189,0.318757109,0.373116149,-0.403463853,-0.551877763,-0.308455079,0.507498974,0.992029131,0.26604668,-0.532184165,0.408069838,-0.266668449,0.549840606,0.509926903,-0.032318449,-0.151846843,0.086750858,0.270570126,-0.630236066
someCollegeNum,0.003775724,-0.323857439,-0.485118394,-0.478324901,-0.475725481,-0.119964542,-0.099108721,-0.06452233,0.054857341,-0.239238233,-0.189883517,-0.051219657,0.073391546,0.345411651,0.039867349,0.062056114,0.306171894,0.33515004,0.856574751,0.877374719,0.214243944,0.934501872,0.278198333,-0.221138692,-0.500153757,-0.307190966,-0.379765966,0.983399365,-0.359329392,0.931316507,0.372289895,0.953833587,0.640454468,0.917239697,0.538992526,0.05581551,0.043518489,-0.011282661,-0.078584202,0.445307124,0.381810586,0.356337561,0.448931933,0.58004285,0.299083679,0.532124829,0.582916714,0.978227534,-0.395746901,1,0.992456785,0.315963124,0.978277593,0.99084116,0.112952065,-0.293973478,-0.418817073,-0.098175578,-0.218882601,0.337208161,0.230277211,0.015686902,0.973405311,0.989005106,0.095307367,0.957735785,-0.531029372,0.952906998,0.459591457,0.972666213,-0.509692079,0.733979223,0.458537057,0.56825184,0.151392686,-0.003668382,0.172029766,-0.122995781,0.185296799,0.018190827,0.99321142,0.218140732,0.144757089,-0.212981783,-0.387455474,-0.353987784,-0.106825668,-0.094852611,-0.223854195,0.279951187,0.216650131,-0.100730974,-0.409838157,-0.696153286,0.314785957,-0.268768774,-0.608491644,-0.712661252,0.37288714,0.518493728,0.249112407,0.365563615,-0.111901054,0.305950466,0.385620208,-0.431006363,-0.542412046,-0.299616789,0.496993517,0.99314588,0.213345236,-0.525873887,0.438695464,-0.292090293,0.568342042,0.501118528,-0.071416907,-0.117438483,0.011951097,0.250537552,-0.63684217
HouseholdsNum,0.022475275,-0.323972797,-0.454564425,-0.472540363,-0.457384684,-0.066020183,-0.05009713,-0.022714736,0.066278322,-0.21276312,-0.19419808,-0.043039503,0.101222038,0.35749519,0.055289709,0.059230675,0.313074101,0.290420336,0.854280456,0.877963857,0.206286792,0.935443295,0.274130522,-0.154736999,-0.488374278,-0.274346943,-0.34673857,0.995156955,-0.300502593,0.922658926,0.357036525,0.945223937,0.622209292,0.909248788,0.519178233,0.075463749,0.039874115,0.004788361,-0.076352243,0.415012295,0.38061389,0.347090798,0.418590763,0.558811225,0.306057612,0.518811916,0.565075203,0.988512103,-0.411787066,0.989005106,0.990637217,0.25527853,0.984767252,0.991190291,0.137712002,-0.260210354,-0.42387755,-0.082814847,-0.18691907,0.308889584,0.217144353,0.012213606,0.986802169,1,0.116984718,0.946967254,-0.549500764,0.953363717,0.458178822,0.968612042,-0.525719932,0.725075814,0.489441931,0.564732635,0.214385372,0.002362952,0.163807385,-0.121894046,0.19614758,0.030828492,0.992076733,0.20920091,0.143316885,-0.211409129,-0.428202334,-0.351433377,-0.056239266,-0.048008254,-0.232605163,0.249802477,0.182410606,-0.101004686,-0.399540716,-0.68116574,0.353893593,-0.199644141,-0.58659579,-0.677607899,0.346704639,0.52366899,0.235900447,0.364455116,-0.055016612,0.306499761,0.365908205,-0.40161864,-0.552684233,-0.308832831,0.495002693,0.992847475,0.291180826,-0.554279916,0.414724799,-0.286459397,0.551132909,0.504257695,-0.021828292,-0.166740598,0.074734931,0.263519476,-0.645330328
longCommuteWorkersDriveAloneNum,0.003444357,-0.313325058,-0.460824584,-0.500837872,-0.471830761,-0.126726847,-0.099916738,-0.051729428,0.051505394,-0.222390001,-0.194668604,-0.04856421,0.06391887,0.354223112,0.045732625,0.076426502,0.306419737,0.310680838,0.864415926,0.887412049,0.208452464,0.933540576,0.268645091,-0.229520424,-0.511386545,-0.323574423,-0.385533408,0.989788302,-0.337271624,0.935449396,0.380082863,0.957227515,0.646233948,0.921164304,0.539429601,0.047208002,0.032415421,-0.030818291,-0.083469553,0.45832839,0.38114302,0.364286967,0.465948427,0.595201393,0.320501964,0.5509025,0.602749903,0.978144089,-0.390659316,0.99321142,0.988216058,0.29662111,0.980647148,0.995909391,0.101574657,-0.293850417,-0.424448245,-0.085969628,-0.211206714,0.336658326,0.241875896,-0.006905556,0.975567988,0.992076733,0.096271732,0.964287342,-0.519614635,0.952358652,0.453898371,0.98012087,-0.494281671,0.747875304,0.465285933,0.576612238,0.157767596,-0.000939981,0.193940685,-0.108931083,0.198510158,0.031071662,1,0.228670583,0.141051593,-0.209912781,-0.393513311,-0.314053036,-0.108245513,-0.084385094,-0.189134284,0.261592058,0.222212743,-0.119376674,-0.377815849,-0.681193958,0.296639418,-0.250371091,-0.584369716,-0.701290014,0.377395617,0.520985917,0.245320393,0.366375866,-0.103572709,0.29144762,0.38410816,-0.421034075,-0.544285044,-0.284565312,0.502124673,0.995731991,0.215697582,-0.503994678,0.429427196,-0.287806876,0.55350309,0.504495027,-0.084479561,-0.099509947,0.015450004,0.2860944,-0.619764764
