URCS,URCS Name,County,FIPS,URCS description,Years of Potential Life Lost Rate,YPLL Rate (Black),YPLL Rate (Hispanic),YPLL Rate (White),% Fair/Poor,Physically Unhealthy Days,Mentally Unhealthy Days,% LBW,% LBW (Black),% LBW (Hispanic),% LBW (White),% Smokers,% Obese,Food Environment Index,% Physically Inactive,% With Access,% Excessive Drinking,# Alcohol-Impaired Driving Deaths,# Driving Deaths,% Alcohol-Impaired,# Chlamydia Cases,Chlamydia Rate,Teen Birth Rate,Teen Birth Rate (Black),Teen Birth Rate (Hispanic),Teen Birth Rate (White),# Uninsured,% Uninsured,# Primary Care Physicians,PCP Rate,# Dentists,Dentist Rate,# Mental Health Providers,MHP Rate,Preventable Hosp. Rate,Preventable Hosp. Rate (Black),Preventable Hosp. Rate (Hispanic),Preventable Hosp. Rate (White),% Screened,% Screened (Black),% Screened (Hispanic),% Screened (White),% Vaccinated,% Vaccinated (Black),% Vaccinated (Hispanic),% Vaccinated (White),Cohort Size,Graduation Rate,# Some College,Population,% Some College,# Unemployed,Labor Force,% Unemployed,% Children in Poverty,% Children in Poverty (Black),% Children in Poverty (Hispanic),% Children in Poverty (White),80th Percentile Income,20th Percentile Income,Income Ratio,# Single-Parent Households,# Households,% Single-Parent Households,# Associations,Association Rate,Annual Average Violent Crimes,Violent Crime Rate,# Injury Deaths,Injury Death Rate,Average Daily PM2.5,% Severe Housing Problems,Severe Housing Cost Burden,Overcrowding,Inadequate Facilities,% Drive Alone,% Drive Alone (Black),% Drive Alone (Hispanic),% Drive Alone (White),# Workers who Drive Alone,% Long Commute - Drives Alone,Life Expectancy,Life Expectancy (Black),Life Expectancy (Hispanic),Life Expectancy (White),# Deaths,Age-Adjusted Mortality,Age-Adjusted Mortality (Black),Age-Adjusted Mortality (Hispanic),Age-Adjusted Mortality (White),# Deaths.1,Child Mortality Rate,Child Mortality Rate (Black),Child Mortality Rate (Hispanic),Child Mortality Rate (White),# Deaths.2,Infant Mortality Rate,Infant Mortality Rate (Black),Infant Mortality Rate (Hispanic),Infant Mortality Rate (White),% Frequent Physical Distress,% Frequent Mental Distress,% Diabetic,# HIV Cases,HIV Prevalence Rate,# Food Insecure,% Food Insecure,# Limited Access,% Limited Access,# Drug Overdose Deaths,Drug Overdose Mortality Rate,# Motor Vehicle Deaths,MV Mortality Rate,% Insufficient Sleep,# Uninsured.1,% Uninsured.1,Other PCP Rate,% Disconnected Youth,Household Income,Household income (Black),Household income (Hispanic),Household income (White),% Free or Reduced Lunch,Segregation index,Segregation Index,Homicide Rate,# Firearm Fatalities,Firearm Fatalities Rate,# Homeowners,% Homeowners,# Households with Severe Cost Burden,% Severe Housing Cost Burden,% < 18,% 65 and over,# African American,% African American,# American Indian/Alaskan Native,% American Indian/Alaskan Native,# Asian,% Asian,# Native Hawaiian/Other Pacific Islander,% Native Hawaiian/Other Pacific Islander,# Hispanic,% Hispanic,# Non-Hispanic White,% Non-Hispanic White,# Not Proficient in English,% Not Proficient in English,% Female,# Rural,% Rural
Rural,Noncore,San Augustine,48405,Counties not within micropolitan statistical areas,14625.316509,,,14222.959399,22.581675189,4.4651716047,,9.7744360902,13.017751479,,8.7281795511,,31.7,5.9,27.9,49.734912578,14.194964025,9.0,27.0,33.333333333,35.0,413.1,50.35971223,40.380047506,89.04109589,50.0,1122.0,18.357329843,2.0,24.03846,4.0,48.467220000000005,1.0,12.11681,5719.0,5097.0,,5501.0,32.0,,,29.0,47.0,38.0,,49.0,,93.8,673.0,1563.0,43.058221369,214.0,2872.0,,34.9,48.475609756,,41.901776385,73457.0,12322.0,5.9614510631,661.0,1684.0,39.251781473,9.0,10.817307692,30.5,354.85747528,40.0,94.284030642,9.3,17.013888889,13.189964158,2.0833333333,1.9097222222,83.852459016,,,,2046.0,40.4,73.122114399,70.508158451,,73.21757498,191.0,591.5,,,559.73145965,,,,,,,,,,,14.279995467,,,10.0,139.6,2190.0,,176.32877629,1.9890442898,,,27.0,44.912420779,34.013572633,160.0,9.4674556213,60.58403,,39133.0,21629.0,35341.0,37042.0,82.937554969,54.17450717,,,,,2537.0,79.231730169,357.0,12.37006237,19.762510602,25.408942203,1799.0,,63.0,0.7633587786,33.0,0.3998545983,0.0,0.0,585.0,7.0883315158,5703.0,69.102144675,35.0,0.4411950082,50.660365928,8865.0,100.0
Rural,Noncore,San Jacinto,48407,Counties not within micropolitan statistical areas,10788.893478,10639.609375,6224.610992,11511.112583,18.184484958,3.9202631344,3.9191012848,8.4720121029,12.972972973,8.8957055215,7.9201101928,16.955370256,29.5,7.1,26.4,74.43147362,17.010341926,,42.0,35.714285714,102.0,372.1,45.717199184,36.465638149,34.710743802,50.808314088,4689.0,21.487489689,3.0,10.827589999999999,1.0,3.5373200000000002,2.0,7.0746400000000005,6993.0,,5648.0,6107.0,27.0,15.0,23.0,29.0,36.0,30.0,25.0,37.0,225.0,90.7,1725.0,5700.0,30.263157895,644.0,11436.0,5.6313396292,28.4,12.241653418,40.315876974,17.608310109,89295.0,19182.0,4.6551454489,1754.0,5914.0,29.658437606,11.0,3.9701158552,56.5,206.64935445,117.0,85.186938003,10.0,15.250659631,10.481283422,3.7889182058,1.5303430079,80.116723687,,,,7962.0,,75.842753536,,90.099980762,74.938165759,542.0,491.2,516.36245977,283.13882561,518.63923559,14.0,57.271425649,,,,,,,,,12.092194518,12.232186473,12.6,39.0,169.4,5070.0,18.7,778.06737737,2.9490121944,,,53.0,27.709230834,32.573569908,727.0,11.545180245,10.61196,,44707.0,34018.0,27075.0,49598.0,69.392390687,10.476516031,6.8732406926,,27.0,19.7,7812.0,82.982791587,978.0,10.76262793,21.704987619,21.42907676,2641.0,9.3420587195,286.0,1.0116731518,153.0,0.541209763,16.0,0.0565970994,3691.0,13.056243368,21137.0,74.768305624,494.0,1.9049822613,50.049522462,,100.0
Rural,Noncore,San Saba,48411,Counties not within micropolitan statistical areas,7537.4248087,,,,20.572517398,4.0143007114,3.7619405092,5.4229934924,,,,16.483426921,29.7,6.8,24.4,47.137497961,17.075030235,3.0,6.0,50.0,19.0,322.0,44.722719141,,64.220183486,36.544850498,1044.0,26.390293225,2.0,33.64738,1.0,16.78134,1.0,16.78134,4936.0,,,,32.0,,36.0,32.0,31.0,,31.0,31.0,,93.3,615.0,1467.0,41.922290389,77.0,2411.0,3.193695562,26.3,,51.440329218,20.163934426,82727.0,16208.0,5.1040844028,337.0,1138.0,29.613356766,11.0,18.506056528,6.5,109.56595027,19.0,64.542428154,8.1,12.941176471,10.843941537,1.4117647059,1.1764705882,69.301164725,,51.19760479,80.550098232,1666.0,30.0,78.489790286,,82.774238002,76.788958733,82.0,352.7,,,,,,,,,,,,,,12.716802794,12.094358646,11.4,,,890.0,15.1,789.92749617,12.884154235,,,13.0,31.353254709,31.253088619,184.0,15.333333333,33.56268,,43112.0,,38092.0,41551.0,61.581395349,,29.789328096,,,,1438.0,67.353629977,277.0,,20.523577782,22.705151871,190.0,3.1884544387,81.0,1.3592884712,31.0,0.5202215137,0.0,0.0,1803.0,30.256754489,3837.0,64.389998322,400.0,7.2398190045,45.863399899,3026.0,49.355733159
Rural,Noncore,Schleicher,48413,Counties not within micropolitan statistical areas,5257.572718,,,,17.256990932,3.3508528177,3.2382719158,6.1674008811,,,,12.718676377,28.8,8.5,24.0,77.174227102,18.749197014,2.0,5.0,40.0,4.0,124.6,26.14379085,,,,577.0,22.743397714,1.0,32.72251,0.0,0.0,1.0,33.32223,3701.0,,1967.0,4012.0,27.0,,20.0,32.0,24.0,,24.0,20.0,,97.7,408.0,780.0,52.307692308,49.0,1338.0,3.6621823617,25.0,,,,101500.0,21235.0,4.7798445962,118.0,880.0,13.409090909,8.0,26.178010471,0.0,0.0,12.0,76.745970837,7.3,19.534883721,10.798122066,,0.9302325581,78.590971272,,84.13897281,82.741116751,1149.0,29.7,79.83512355,,,,31.0,285.9,,,,,,,,,,,,,,10.270207049,9.9308763476,10.1,,,310.0,9.6,177.21620831,5.1203758542,,,,,30.343169122,156.0,17.44966443,0.0,,45821.0,,55179.0,68843.0,59.473684211,,,,,,847.0,76.860254083,77.0,7.3055028463,26.624458514,18.227257581,39.0,1.2995668111,26.0,0.866377874,9.0,0.2999000333,0.0,0.0,1594.0,53.115628124,1338.0,44.585138287,238.0,8.1674673988,49.950016661,3461.0,100.0
Rural,Noncore,Shackelford,48417,Counties not within micropolitan statistical areas,,,,,15.447960084,3.5593011284,3.6299082105,9.2050209205,,,,15.431727516,29.5,7.1,23.9,79.662522202,18.434668473,3.0,8.0,37.5,12.0,358.2,34.077555817,,,,557.0,20.698625046,1.0,30.16591,0.0,0.0,2.0,60.096149999999994,4192.0,,,,28.0,,,,44.0,,,,,92.7,409.0,687.0,59.534206696,56.0,1875.0,2.9866666667,21.6,,30.158730159,18.284789644,84380.0,18510.0,4.5586169638,306.0,799.0,38.29787234,8.0,24.132730015,3.5,103.87297819,,,7.7,13.090909091,9.7705403405,1.4545454545,2.1818181818,82.341137124,,,,1231.0,30.4,81.565132054,,,,34.0,261.2,,,,,,,,,,,,,,10.938008696,11.347175983,10.5,,,570.0,17.1,199.47516304,5.9051262001,,,,,29.829952329,132.0,15.846338535,30.04808,,61155.0,,31071.0,51071.0,46.624803768,,,,,,992.0,78.91805887,135.0,11.538461538,23.828125,19.981971154,33.0,0.9915865385,20.0,0.6009615385,13.0,0.390625,2.0,0.0600961538,386.0,11.598557692,2845.0,85.486778846,50.0,1.5908367801,51.862980769,3378.0,100.0
Rural,Noncore,Shelby,48419,Counties not within micropolitan statistical areas,10739.518884,12833.796487,,11991.216714,21.648378312,4.2045672632,4.0330461054,8.8681446908,15.456674473,5.7851239669,8.6567164179,,30.8,6.4,27.2,39.523734675,16.146227212,8.0,44.0,18.181818182,82.0,322.8,50.896669513,45.342126958,69.76744186,44.080604534,,25.237691801,5.0,19.54728,10.0,39.1957,13.0,50.95442,5434.0,7051.0,2021.0,5173.0,28.0,28.0,,29.0,41.0,34.0,25.0,43.0,342.0,92.9,2431.0,5838.0,41.640972936,552.0,10781.0,5.1201187274,33.0,54.24382716,49.554740702,25.014907573,75049.0,16449.0,4.5625265974,2419.0,6788.0,35.636417207,32.0,12.510262325,71.0,289.37072057,122.0,95.460911886,9.8,9.6860031932,8.4130434783,2.118147951,0.4789781799,76.561831408,,71.55720339,82.194918784,7157.0,35.2,74.465539391,72.4452612,,73.41483389,448.0,515.0,687.75591052,,532.47801024,,,,,,,,,,,13.493749305,13.099664291,11.7,39.0,189.4,5480.0,21.3,1461.8486859,5.7444541258,,,63.0,35.079513564,,,15.302186027,66.6327,,39745.0,21815.0,39814.0,42840.0,74.643566143,32.28607284,29.643924428,,27.0,21.1,6580.0,71.382078542,858.0,10.042134831,26.504135147,17.195155411,,,255.0,0.9994904558,,1.3091365186,19.0,0.0744718379,4728.0,18.531728923,15598.0,61.137459334,1088.0,4.5587865583,50.194018736,20214.0,79.432568375
Rural,Noncore,Sherman,48421,Counties not within micropolitan statistical areas,7801.5932415,,,,17.615812082,3.5156018272,3.4074451504,7.5268817204,,,,13.919010914,30.2,8.4,25.2,37.607119314,19.155773967,0.0,4.0,0.0,,,28.42377261,,,,719.0,27.590176516,,,0.0,0.0,,,3728.0,,6612.0,3680.0,30.0,,,,36.0,,36.0,37.0,,95.8,355.0,810.0,43.827160494,40.0,1289.0,3.1031807603,16.4,,34.140969163,6.9565217391,116500.0,26833.0,4.3416688406,129.0,704.0,18.323863636,9.0,29.335071708,4.5,145.06769826,13.0,84.503380135,6.5,7.1065989848,4.1794087666,3.3502538071,0.0,76.739811912,,73.697270471,84.245660881,1224.0,28.1,78.036675119,,,,38.0,381.3,,,,,,,,,,,,,,10.668434061,10.3769972,9.8,,,310.0,10.1,176.56018881,5.8193865791,,,,,30.861480487,187.0,,32.60515,,49349.0,,40179.0,61985.0,60.286458333,,,,,,860.0,80.903104421,69.0,6.8520357498,28.203456146,15.1613955,35.0,1.1411803065,36.0,1.1737854581,25.0,0.8151287903,0.0,0.0,1355.0,44.179980437,1634.0,53.276817737,291.0,10.090152566,48.28822954,3034.0,100.0
Rural,Noncore,Stephens,48429,Counties not within micropolitan statistical areas,10361.365017,,,,19.333943951,3.9253952136,3.7647077641,8.9108910891,,5.7268722467,10.45751634,16.996160414,29.5,6.5,26.0,59.221183801,18.800799693,1.0,8.0,12.5,32.0,339.0,50.537634409,,60.897435897,45.723962743,1588.0,22.750716332,2.0,20.189780000000003,5.0,53.55039,2.0,21.42016,5960.0,,,,27.0,,32.0,27.0,30.0,,21.0,31.0,96.0,90.8,1022.0,2263.0,45.161290323,189.0,4030.0,4.6898263027,30.1,,41.8767507,30.161290323,90330.0,18207.0,4.9612786291,645.0,2081.0,30.99471408,11.0,11.104381183,17.5,188.08103606,43.0,90.841871765,8.0,11.465892598,8.7776141384,3.0188679245,0.7256894049,82.49931638,,,,3017.0,16.9,75.771451147,,86.496760642,73.793052894,167.0,483.4,,,,,,,,,,,,,,12.36387586,11.941380712,9.9,13.0,154.6,1670.0,17.1,1208.0197547,12.544338056,,,18.0,27.130088776,31.975546623,276.0,12.760055479,64.26047,,41977.0,,46761.0,46602.0,64.300066979,34.056345051,22.374701919,,,,2653.0,78.934840821,289.0,8.9891135303,21.709328478,19.288850809,233.0,2.4954482168,117.0,1.2530791475,57.0,0.6104744565,4.0,0.0428403127,2238.0,23.969154975,6669.0,71.425511406,279.0,3.1425996846,47.16718432,3791.0,39.366562825
Rural,Noncore,Sterling,48431,Counties not within micropolitan statistical areas,,,,,22.17158236,4.1708729538,3.8571076419,,,,,17.202811269,27.1,4.3,23.4,55.380577428,16.944385913,0.0,5.0,0.0,,,,,,,216.0,19.047619048,0.0,0.0,0.0,0.0,,,4813.0,,,,37.0,,,,45.0,,,50.0,,95.2,148.0,257.0,57.587548638,23.0,607.0,3.7891268534,17.7,,12.432432432,,84611.0,23273.0,3.6355863017,165.0,329.0,50.151975684,3.0,21.945866862,1.5,113.42155009,,,7.2,10.0,4.4843049327,1.7777777778,1.7777777778,77.406679764,,,,394.0,21.7,,,,,,,,,,,,,,,,,,,,13.20317752,12.459884408,10.3,,,150.0,11.8,540.13719848,,,,,,32.576580915,63.0,15.632754342,,,55690.0,,65000.0,47283.0,41.924398625,,,,,,393.0,85.064935065,18.0,4.128440367,27.567567568,15.83011583,24.0,1.8532818533,27.0,2.0849420849,7.0,0.5405405405,1.0,0.0772200772,518.0,40.0,716.0,55.28957529,2.0,0.1949317739,49.189189189,1143.0,100.0
Rural,Noncore,Stonewall,48433,Counties not within micropolitan statistical areas,,,,,17.826277874,3.8267616852,3.7408909717,,,,,15.228830365,27.9,7.3,24.6,53.087248322,15.802396645,3.0,5.0,,,,35.36977492,,,,195.0,18.396226415,1.0,70.12623,0.0,0.0,2.0,,4240.0,,,,25.0,,,,11.0,,,,,95.7,87.0,169.0,51.479289941,21.0,621.0,3.3816425121,20.3,,38.709677419,9.3167701863,100462.0,15310.0,,63.0,258.0,24.418604651,3.0,21.037868163,1.0,70.997515087,,,7.4,13.793103448,7.6388888889,5.1724137931,2.4137931034,84.064665127,,,,364.0,25.0,,,,,20.0,331.6,,,,,,,,,,,,,,11.836277128,11.878857833,12.2,,,200.0,16.4,73.738089202,4.9488650471,,,,,30.233752694,48.0,14.035087719,,,43702.0,13056.0,45804.0,58235.0,54.21686747,,,,,,348.0,75.982532751,23.0,5.7356608479,22.11815562,26.080691643,45.0,3.242074928,23.0,1.6570605187,22.0,,0.0,0.0,256.0,18.443804035,1041.0,75.0,2.0,0.1936108422,51.585014409,1490.0,100.0
Rural,Noncore,Sutton,48435,Counties not within micropolitan statistical areas,,,,,18.221123899,3.3989903676,3.2630621835,8.9709762533,,9.3117408907,8.6614173228,,29.6,8.7,22.2,82.945736434,18.744630638,2.0,19.0,10.526315789,6.0,153.3,53.872053872,,,,656.0,20.68748029,3.0,77.53941999999999,1.0,26.546319999999998,,,5413.0,,3765.0,4726.0,29.0,,24.0,34.0,39.0,,32.0,43.0,80.0,95.0,519.0,964.0,53.838174274,77.0,1514.0,5.0858652576,23.6,,,,113692.0,26030.0,4.3677295428,367.0,989.0,37.108190091,8.0,20.677177565,5.5,139.32868904,10.0,51.211143545,7.3,9.7972972973,5.0340136054,4.7297297297,0.2702702703,84.268426843,,85.774946921,81.084198385,1532.0,20.4,81.64491271,,,,35.0,252.1,,,,,,,,,,,,,,10.432467276,9.8437393004,10.3,,,380.0,9.6,146.27260496,3.5434255077,,,,,30.360433536,127.0,12.751004016,106.18529,,57986.0,,58859.0,65741.0,58.513189448,,,,,,1073.0,68.213604577,97.0,6.6942719117,24.396071144,17.706397664,21.0,0.55747279,41.0,1.0883992567,22.0,0.5840191134,2.0,0.0530926467,2360.0,62.649323069,1363.0,36.182638705,219.0,5.9013742926,49.323068755,776.0,18.798449612
Rural,Noncore,Swisher,48437,Counties not within micropolitan statistical areas,8311.4112187,,8929.6594025,6175.1281389,22.859806426,4.1554176607,3.7688656248,7.5391180654,,7.1246819338,6.3909774436,16.689758677,27.9,7.3,28.8,53.743315508,16.936282446,3.0,7.0,42.857142857,,,75.073313783,,93.784078517,48.854961832,1258.0,22.947829259,1.0,13.394049999999998,1.0,13.306719999999999,,,6388.0,,,5404.0,35.0,23.0,26.0,37.0,19.0,12.0,13.0,20.0,115.0,87.7,824.0,2028.0,40.631163708,109.0,2687.0,4.0565686639,29.6,,29.356060606,23.564064801,75618.0,15750.0,4.8011428571,706.0,1930.0,36.580310881,13.0,17.412268953,39.5,,36.0,95.092186592,7.3,12.716763006,7.3369565217,4.4315992293,0.9633911368,83.320220299,,83.381924198,77.644230769,2118.0,23.5,77.11856081,,76.508947838,78.502343858,94.0,382.6,,369.15285442,356.76486576,,,,,,,,,,,13.165085341,12.125652785,10.3,5.0,81.4,1160.0,15.2,629.25574244,8.0119142149,,,16.0,29.878618114,32.241452949,229.0,11.84687015,39.92016,,41264.0,17125.0,36094.0,41908.0,71.926605505,25.120879121,22.151462995,,,,1814.0,69.715603382,317.0,12.629482072,25.535595476,17.857618097,558.0,7.4251497006,123.0,1.6367265469,47.0,0.625415835,6.0,0.0798403194,3313.0,44.085163007,3491.0,46.453759148,279.0,3.972095672,46.813040585,2951.0,37.573211103
Rural,Noncore,Terrell,48443,Counties not within micropolitan statistical areas,,,,,24.553065748,4.1661962967,3.7831464537,,,,,15.256157436,28.2,5.4,26.4,,14.561148395,2.0,3.0,,,,,,,,130.0,21.594684385,0.0,0.0,0.0,0.0,0.0,0.0,1647.0,,,,16.0,,,,12.0,,14.0,12.0,,90.0,98.0,184.0,53.260869565,19.0,391.0,4.8593350384,23.3,,23.728813559,16.279069767,74625.0,9824.0,,40.0,150.0,26.666666667,0.0,,1.5,177.5147929,,,7.2,,4.1758241758,0.0,0.0,83.846153846,,,,218.0,34.9,,,,,22.0,,,,,,,,,,,,,,,13.535867972,12.266199098,11.6,,,80.0,10.2,378.2744132,,,,,,31.229900909,27.0,16.071428571,123.45679000000001,,39033.0,,23304.0,42500.0,47.945205479,,,,,,263.0,76.67638484,29.0,9.8639455782,21.851851852,28.148148148,9.0,1.1111111111,29.0,,4.0,0.4938271605,0.0,0.0,427.0,52.716049383,346.0,42.716049383,20.0,2.7972027972,50.12345679,984.0,100.0
Rural,Noncore,Terry,48445,Counties not within micropolitan statistical areas,9535.6981258,,7899.884037,11502.242929,23.927482151,4.1779948029,3.6576077434,9.6797671033,,10.807736064,6.8281938326,16.689081072,30.1,7.2,25.0,74.918978737,17.723010646,9.0,16.0,56.25,49.0,384.6,79.95658466,,,37.959667853,2378.0,24.228222109,4.0,31.252439999999996,4.0,31.458910000000003,,,5711.0,5948.0,7543.0,4999.0,26.0,,19.0,28.0,38.0,25.0,34.0,41.0,159.0,92.2,1257.0,3298.0,38.11400849,262.0,5245.0,4.9952335558,30.2,33.333333333,23.296213808,17.80952381,86776.0,23676.0,3.6651461396,1397.0,3466.0,40.305828044,17.0,13.282287679,32.5,254.18426404,51.0,80.01882796,7.3,11.248454883,6.3171036205,2.2249690977,3.3374536465,77.770360481,,76.240601504,76.014266607,3495.0,31.5,75.238725286,,76.254502726,73.746374857,199.0,503.4,,445.82332111,549.34530075,10.0,71.968333933,,,,,,,,,13.406037438,11.967433934,9.7,10.0,98.1,1340.0,10.5,2303.292558,18.206407067,,,15.0,16.849578199,32.648321936,479.0,13.221087497,47.18836,,40899.0,23931.0,36209.0,59209.0,76.004922067,21.624393883,10.595377579,,10.0,15.7,2894.0,69.869628199,307.0,7.9471913021,27.337790012,14.699174204,545.0,4.2862760519,148.0,1.1639795517,83.0,0.6527723162,9.0,0.0707825403,7002.0,55.068816359,4992.0,39.26071569,698.0,5.9535994541,46.795123869,3121.0,24.669986562
Rural,Noncore,Throckmorton,48447,Counties not within micropolitan statistical areas,,,,,14.753748239,3.3982291146,3.5355521819,,,,,13.728059927,27.0,5.0,24.7,57.343083486,17.868931214,0.0,2.0,0.0,,,,,,,239.0,20.964912281,1.0,65.23157,0.0,0.0,1.0,65.48787999999999,6738.0,,,,28.0,,,,16.0,,,,,95.5,175.0,261.0,67.049808429,30.0,692.0,4.3352601156,27.1,,10.344827586,21.774193548,97795.0,13776.0,,158.0,319.0,49.529780564,3.0,19.569471624,0.0,0.0,,,7.7,12.142857143,7.7586206897,2.0,1.4285714286,84.711388456,,,,543.0,27.3,,,,,26.0,430.0,,,,,,,,,,,,,,10.406794759,10.883909646,11.7,,,240.0,15.7,528.66561366,32.216064208,,,,,28.860359785,55.0,16.417910448,65.48787999999999,,38162.0,,55833.0,36696.0,62.012987013,,,,,,520.0,73.033707865,49.0,7.3684210526,20.890635232,27.308447937,15.0,0.9823182711,18.0,1.1787819253,7.0,0.4584151932,0.0,0.0,220.0,14.407334643,1259.0,82.449246889,10.0,0.6882312457,52.259332024,1641.0,100.0
Rural,Noncore,Tyler,48457,Counties not within micropolitan statistical areas,10351.337124,7110.8675244,,11387.292828,16.250334815,3.5525604942,3.5417624774,9.5844504021,12.5,,9.474522293,15.884167077,28.9,5.4,27.4,52.283377745,19.103458147,5.0,35.0,14.285714286,47.0,220.2,49.443437743,48.076923077,,50.941648657,2459.0,16.454764454,3.0,14.071290000000001,2.0,9.28548,5.0,23.21371,6459.0,9774.0,,5973.0,29.0,27.0,,29.0,30.0,17.0,14.0,31.0,252.0,92.3,1845.0,4909.0,37.584029334,516.0,7058.0,7.3108529328,26.7,36.298932384,19.313304721,23.442226255,89817.0,17877.0,5.0241651284,1025.0,4028.0,25.446871897,31.0,14.540337711,63.5,297.08992234,126.0,117.66024204,9.3,13.299874529,7.2867824103,4.2032622334,2.3839397742,83.253588517,,,,5394.0,49.7,75.705489618,,,74.915652385,376.0,467.0,454.86627203,,495.72849303,16.0,,,,,,,,,,10.875988518,10.931730323,11.4,40.0,218.3,4230.0,19.8,,18.8567107,,,47.0,31.289111389,30.257886004,371.0,8.7109650153,32.49919,,43394.0,21442.0,64207.0,45602.0,59.210526316,35.575266366,34.06084839,,23.0,21.5,6163.0,84.286105033,710.0,10.243832059,19.295231905,22.053020103,2281.0,10.590092391,175.0,0.812479688,132.0,0.6128418218,11.0,0.0510701518,1657.0,7.6930219602,17042.0,79.121593389,241.0,1.1840424487,46.172059984,17006.0,78.131030047
Rural,Noncore,Upton,48461,Counties not within micropolitan statistical areas,9301.1366752,,,,22.052503425,3.8953563695,3.5909998361,9.1139240506,,11.059907834,6.8181818182,15.81320825,28.1,7.7,22.6,65.871833085,17.855387257,3.0,14.0,21.428571429,12.0,328.7,50.870147256,,52.287581699,52.434456929,647.0,20.53968254,2.0,54.45139999999999,0.0,0.0,,,7526.0,,4127.0,6338.0,27.0,,30.0,23.0,26.0,,20.0,27.0,,93.3,407.0,911.0,44.676180022,59.0,1543.0,3.8237200259,21.1,,38.205980066,6.5274151436,98000.0,19714.0,4.9710865375,325.0,1074.0,30.260707635,4.0,10.890280425,3.0,84.400056267,10.0,56.138775052,7.3,11.934156379,6.440957886,4.8559670782,0.658436214,86.115107914,,70.010672359,85.358255452,1197.0,29.7,77.509313013,,,,43.0,428.2,,,,,,,,,,,,,,12.285784261,11.438364984,9.8,,,430.0,12.4,304.18149344,9.0665124722,,,,,31.862088867,161.0,14.387846291,109.20011000000001,,56448.0,,40145.0,61738.0,56.41025641,25.407166124,25.227310009,,,,954.0,72.935779817,80.0,6.711409396,29.265629266,13.786513787,63.0,1.7199017199,98.0,,24.0,0.6552006552,0.0,0.0,1961.0,53.535353535,1549.0,42.287742288,229.0,7.1272953626,48.484848485,3355.0,100.0
Rural,Noncore,Van Zandt,48467,Counties not within micropolitan statistical areas,8864.1718961,9286.5241191,3606.3152314,9491.5184372,15.713491639,3.5153062256,3.6127627776,6.6714836224,11.650485437,5.9748427673,6.6666666667,15.364126079,27.0,7.3,28.5,40.23659636,18.362242966,12.0,,15.584415584,106.0,198.0,35.135135135,22.964509395,46.077893582,34.248688676,,22.124735975,10.0,18.39757,,23.558410000000002,,28.99496,5406.0,5834.0,,5117.0,37.0,34.0,26.0,38.0,38.0,38.0,21.0,38.0,,93.2,,,56.997566064,,,3.7256528782,18.9,57.5,37.738549618,14.723795277,98481.0,21677.0,4.543110209,,,23.024756925,,12.142397204,62.0,118.14474637,,86.786479188,10.3,14.79989256,11.774281063,2.7665860865,0.9401020682,80.458569807,,76.414494596,78.140057822,,48.1,76.526573319,,105.77879982,75.908869855,,426.8,461.89795065,166.48321903,448.15255408,,55.758010236,,,,,,,,,10.738839228,11.30971402,11.3,39.0,86.6,,17.3,1891.0785884,3.5966423638,,,,28.901888792,30.345985017,,13.012913578,21.74622,10.11011011,50308.0,34792.0,31178.0,51332.0,52.542033627,41.322006077,25.360118075,,,17.9,,77.121008577,,9.7379086733,23.147040702,20.138813381,1493.0,2.7055924033,,0.9622703055,,0.4657315791,,0.150411366,6019.0,10.907542315,,83.739262803,810.0,1.5995260664,51.011199304,,75.018543525
Rural,Noncore,Ward,48475,Counties not within micropolitan statistical areas,10760.494645,,8483.1896381,13304.598336,21.536535262,3.7686702892,3.5092138439,10.496794872,,9.0517241379,,14.687634891,31.8,8.3,24.4,85.531994746,18.112888726,11.0,56.0,19.642857143,35.0,298.6,61.544199925,,68.792995622,50.660792952,1911.0,19.430604982,3.0,25.86207,,,2.0,17.43375,6587.0,,6025.0,7427.0,26.0,,29.0,23.0,21.0,,21.0,22.0,154.0,95.0,1306.0,3010.0,43.388704319,225.0,5546.0,4.0569780022,21.2,,13.370901639,13.339552239,102800.0,21128.0,4.8655812192,615.0,3188.0,19.291091593,14.0,12.068965517,58.0,,58.0,100.5861746,7.1,10.167310167,7.5324675325,2.3166023166,2.3166023166,82.287278854,,69.611780455,90.641582248,3907.0,24.0,74.521548825,,78.321997627,72.073285901,188.0,526.6,,406.58347221,644.50860922,,,,,,,,,,,11.845385125,11.054097822,10.9,8.0,86.5,1340.0,11.8,380.49447188,3.5700363284,,,26.0,32.804673404,31.448141078,383.0,11.25146886,78.45187999999999,,53242.0,,52688.0,74554.0,50.20242915,23.035691479,21.133656187,,,,2767.0,69.979767324,404.0,10.921870776,28.835425384,14.173640167,470.0,4.0969316597,175.0,1.5254532775,73.0,0.6363319386,8.0,0.069735007,6152.0,53.626220363,4579.0,39.914574616,457.0,4.2882612367,50.165620642,2972.0,27.88515669
